date,mode,ridership
2025-07-12,MRT,239620
2025-07-12,Monorail,50619
2025-07-12,KTM,176960
2025-07-13,Bus,205447
2025-07-13,LRT,286435
2025-07-13,MRT,209120
2025-07-13,Monorail,44770
2025-07-13,KTM,150594
2025-07-14,Bus,327933
2025-07-14,LRT,471689
2025-07-14,MRT,323462
2025-07-14,Monorail,66364
2025-07-14,KTM,245134
2025-07-15,Bus,344719
2025-07-15,LRT,495443
2025-07-15,MRT,341957
2025-07-15,Monorail,70162
2025-07-15,KTM,249923
2025-07-16,Bus,341122
2025-07-16,LRT,489927
2025-07-16,MRT,319584
2025-07-16,Monorail,66946
2025-07-16,KTM,247794
2025-07-17,Bus,331531
2025-07-17,LRT,487134
2025-07-17,MRT,331667
2025-07-17,Monorail,66188
2025-07-17,KTM,254987
2025-07-18,Bus,322468
2025-07-18,LRT,480313
2025-07-18,MRT,320788
2025-07-18,Monorail,69217
2025-07-18,KTM,245756
2025-07-19,Bus,238707
2025-07-19,LRT,338735
2025-07-19,MRT,237238
2025-07-19,Monorail,49915
2025-07-19,KTM,191379
2025-07-20,Bus,198735
2025-07-20,LRT,306813
2025-07-20,MRT,204762
2025-07-20,Monorail,42676
2025-07-20,KTM,150173
2025-07-21,Bus,339868
2025-07-21,LRT,482984
2025-07-21,MRT,330054
2025-07-21,Monorail,70020
2025-07-21,KTM,249372
2025-07-22,Bus,330973
2025-07-22,LRT,497441
2025-07-22,MRT,329391
2025-07-22,Monorail,70281
2025-07-22,KTM,252023
2025-07-23,Bus,327358
2025-07-23,LRT,480189
2025-07-23,MRT,320526
2025-07-23,Monorail,71401
2025-07-23,KTM,250762
2025-07-24,Bus,331553
2025-07-24,LRT,487054
2025-07-24,MRT,329253
2025-07-24,Monorail,66171
2025-07-24,KTM,248868
2025-07-25,Bus,329809
2025-07-25,LRT,470935
2025-07-25,MRT,341030
2025-07-25,Monorail,71379
2025-07-25,KTM,245025
2025-07-26,Bus,235915
2025-07-26,LRT,339174
2025-07-26,MRT,229232
2025-07-26,Monorail,52924
2025-07-26,KTM,173695
2025-07-27,Bus,214953
2025-07-27,LRT,305329
2025-07-27,MRT,193954
2025-07-27,Monorail,41673
2025-07-27,KTM,151837
2025-07-28,Bus,333809
2025-07-28,LRT,477921
2025-07-28,MRT,337061
2025-07-28,Monorail,65072
2025-07-28,KTM,244664
2025-07-29,Bus,343474
2025-07-29,LRT,485581
2025-07-29,MRT,327561
2025-07-29,Monorail,65587
2025-07-29,KTM,252051
2025-07-30,Bus,335462
2025-07-30,LRT,479944
2025-07-30,MRT,325732
2025-07-30,Monorail,67343
2025-07-30,KTM,248556
2025-07-31,Bus,335223
2025-07-31,LRT,496203
2025-07-31,MRT,334016
2025-07-31,Monorail,72132
2025-07-31,KTM,241744
2025-08-01,Bus,330402
2025-08-01,LRT,484386
2025-08-01,MRT,325953
2025-08-01,Monorail,68716
2025-08-01,KTM,245256
2025-08-02,Bus,237051
2025-08-02,LRT,356334
2025-08-02,MRT,233919
2025-08-02,Monorail,48220
2025-08-02,KTM,185410
2025-08-03,Bus,207276
2025-08-03,LRT,304772
2025-08-03,MRT,195808
2025-08-03,Monorail,41198
2025-08-03,KTM,158801
2025-08-04,Bus,333430
2025-08-04,LRT,503186
2025-08-04,MRT,322780
2025-08-04,Monorail,65987
2025-08-04,KTM,250955
2025-08-05,Bus,314344
2025-08-05,LRT,479830
2025-08-05,MRT,335445
2025-08-05,Monorail,70234
2025-08-05,KTM,257488
2025-08-06,Bus,331345
2025-08-06,LRT,479304
2025-08-06,MRT,313260
2025-08-06,Monorail,68311
2025-08-06,KTM,251091
2025-08-07,Bus,330345
2025-08-07,LRT,474571
2025-08-07,MRT,318987
2025-08-07,Monorail,72548
2025-08-07,KTM,251798
2025-08-08,Bus,342783
2025-08-08,LRT,481858
2025-08-08,MRT,314496
2025-08-08,Monorail,69642
2025-08-08,KTM,256138
2025-08-09,Bus,238127
2025-08-09,LRT,353583
2025-08-09,MRT,245517
2025-08-09,Monorail,50853
2025-08-09,KTM,180317
2025-08-10,Bus,194174
2025-08-10,LRT,298306
2025-08-10,MRT,201808
2025-08-10,Monorail,41902
2025-08-10,KTM,137343
2025-08-11,Bus,340211
2025-08-11,LRT,490741
2025-08-11,MRT,328805
2025-08-11,Monorail,66183
2025-08-11,KTM,241530
2025-08-12,Bus,337627
2025-08-12,LRT,467979
2025-08-12,MRT,318623
2025-08-12,Monorail,66573
2025-08-12,KTM,236944
2025-08-13,Bus,328136
2025-08-13,LRT,490914
2025-08-13,MRT,320446
2025-08-13,Monorail,65572
2025-08-13,KTM,252690
2025-08-14,Bus,334054
2025-08-14,LRT,496780
2025-08-14,MRT,337599
2025-08-14,Monorail,69984
2025-08-14,KTM,239422
2025-08-15,Bus,343305
2025-08-15,LRT,495941
2025-08-15,MRT,328796
2025-08-15,Monorail,67426
2025-08-15,KTM,245954
2025-08-16,Bus,222125
2025-08-16,LRT,340248
2025-08-16,MRT,234437
2025-08-16,Monorail,50921
2025-08-16,KTM,173420
2025-08-17,Bus,195501
2025-08-17,LRT,302112
2025-08-17,MRT,192928
2025-08-17,Monorail,42495
2025-08-17,KTM,150029
2025-08-18,Bus,327174
2025-08-18,LRT,469644
2025-08-18,MRT,325439
2025-08-18,Monorail,67511
2025-08-18,KTM,247888
2025-08-19,Bus,348509
2025-08-19,LRT,484101
2025-08-19,MRT,322500
2025-08-19,Monorail,65770
2025-08-19,KTM,238625
2025-08-20,Bus,334266
2025-08-20,LRT,478916
2025-08-20,MRT,316791
2025-08-20,Monorail,68610
2025-08-20,KTM,239359
2025-08-21,Bus,333430
2025-08-21,LRT,475930
2025-08-21,MRT,329868
2025-08-21,Monorail,67566
2025-08-21,KTM,248650
2025-08-22,Bus,337352
2025-08-22,LRT,485649
2025-08-22,MRT,329086
2025-08-22,Monorail,69723
2025-08-22,KTM,239457
2025-08-23,Bus,246469
2025-08-23,LRT,333823
2025-08-23,MRT,232817
2025-08-23,Monorail,47519
2025-08-23,KTM,184403
2025-08-24,Bus,205609
2025-08-24,LRT,300847
2025-08-24,MRT,210888
2025-08-24,Monorail,43305
2025-08-24,KTM,150057
2025-08-25,Bus,334655
2025-08-25,LRT,480703
2025-08-25,MRT,324395
2025-08-25,Monorail,71082
2025-08-25,KTM,252982
2025-08-26,Bus,336111
2025-08-26,LRT,475049
2025-08-26,MRT,334664
2025-08-26,Monorail,68388
2025-08-26,KTM,244944
2025-08-27,Bus,323087
2025-08-27,LRT,477549
2025-08-27,MRT,340558
2025-08-27,Monorail,69362
2025-08-27,KTM,246727
2025-08-28,Bus,344969
2025-08-28,LRT,474529
2025-08-28,MRT,316793
2025-08-28,Monorail,68922
2025-08-28,KTM,237844
2025-08-29,Bus,324900
2025-08-29,LRT,469288
2025-08-29,MRT,333481
2025-08-29,Monorail,71484
2025-08-29,KTM,255625
2025-08-30,Bus,243501
2025-08-30,LRT,360142
2025-08-30,MRT,239349
2025-08-30,Monorail,49511
2025-08-30,KTM,176740
2025-08-31,Bus,205875
2025-08-31,LRT,292742
2025-08-31,MRT,195036
2025-08-31,Monorail,43362
2025-08-31,KTM,162836
2025-09-01,Bus,326495
2025-09-01,LRT,507050
2025-09-01,MRT,323518
2025-09-01,Monorail,68354
2025-09-01,KTM,249651
2025-09-02,Bus,328551
2025-09-02,LRT,478805
2025-09-02,MRT,321523
2025-09-02,Monorail,66894
2025-09-02,KTM,249504
2025-09-03,Bus,337345
2025-09-03,LRT,476840
2025-09-03,MRT,325425
2025-09-03,Monorail,66027
2025-09-03,KTM,248825
2025-09-04,Bus,339213
2025-09-04,LRT,468598
2025-09-04,MRT,329465
2025-09-04,Monorail,70834
2025-09-04,KTM,245008
2025-09-05,Bus,329521
2025-09-05,LRT,487702
2025-09-05,MRT,322689
2025-09-05,Monorail,66379
2025-09-05,KTM,251037
2025-09-06,Bus,245750
2025-09-06,LRT,341856
2025-09-06,MRT,241748
2025-09-06,Monorail,50650
2025-09-06,KTM,182567
2025-09-07,Bus,205276
2025-09-07,LRT,295338
2025-09-07,MRT,192536
2025-09-07,Monorail,43164
2025-09-07,KTM,150181
2025-09-08,Bus,336140
2025-09-08,LRT,499634
2025-09-08,MRT,316664
2025-09-08,Monorail,70083
2025-09-08,KTM,239964
2025-09-09,Bus,337724
2025-09-09,LRT,477309
2025-09-09,MRT,331203
2025-09-09,Monorail,67274
2025-09-09,KTM,236682
2025-09-10,Bus,339781
2025-09-10,LRT,486336
2025-09-10,MRT,331486
2025-09-10,Monorail,66721
2025-09-10,KTM,236194
2025-09-11,Bus,348981
2025-09-11,LRT,484701
2025-09-11,MRT,320021
2025-09-11,Monorail,68987
2025-09-11,KTM,245223
2025-09-12,Bus,330338
2025-09-12,LRT,485834
2025-09-12,MRT,331109
2025-09-12,Monorail,67666
2025-09-12,KTM,259864
2025-09-13,Bus,240993
2025-09-13,LRT,370971
2025-09-13,MRT,243332
2025-09-13,Monorail,46720
2025-09-13,KTM,188505
2025-09-14,Bus,204060
2025-09-14,LRT,286428
2025-09-14,MRT,203434
2025-09-14,Monorail,46071
2025-09-14,KTM,154825
2025-09-15,Bus,341967
2025-09-15,LRT,478885
2025-09-15,MRT,318910
2025-09-15,Monorail,66658
2025-09-15,KTM,254290
2025-09-16,Bus,326073
2025-09-16,LRT,479304
2025-09-16,MRT,335090
2025-09-16,Monorail,66253
2025-09-16,KTM,243228
2025-09-17,Bus,329842
2025-09-17,LRT,506303
2025-09-17,MRT,342278
2025-09-17,Monorail,67709
2025-09-17,KTM,234375
2025-09-18,Bus,338688
2025-09-18,LRT,496400
2025-09-18,MRT,316256
2025-09-18,Monorail,70616
2025-09-18,KTM,239674
2025-09-19,Bus,330484
2025-09-19,LRT,496917
2025-09-19,MRT,329601
2025-09-19,Monorail,63940
2025-09-19,KTM,234160
2025-09-20,Bus,236107
2025-09-20,LRT,337584
2025-09-20,MRT,242920
2025-09-20,Monorail,51356
2025-09-20,KTM,176343
2025-09-21,Bus,205070
2025-09-21,LRT,294629
2025-09-21,MRT,205478
2025-09-21,Monorail,40477
2025-09-21,KTM,148822
2025-09-22,Bus,336980
2025-09-22,LRT,476092
2025-09-22,MRT,314511
2025-09-22,Monorail,68663
2025-09-22,KTM,249381
2025-09-23,Bus,331415
2025-09-23,LRT,475140
2025-09-23,MRT,334654
2025-09-23,Monorail,66825
2025-09-23,KTM,244065
2025-09-24,Bus,315567
2025-09-24,LRT,499782
2025-09-24,MRT,319142
2025-09-24,Monorail,72024
2025-09-24,KTM,240336
2025-09-25,Bus,324676
2025-09-25,LRT,473066
2025-09-25,MRT,315876
2025-09-25,Monorail,68380
2025-09-25,KTM,254601
2025-09-26,Bus,327586
2025-09-26,LRT,476503
2025-09-26,MRT,312101
2025-09-26,Monorail,66755
2025-09-26,KTM,238240
2025-09-27,Bus,231860
2025-09-27,LRT,353313
2025-09-27,MRT,241666
2025-09-27,Monorail,48470
2025-09-27,KTM,177350
2025-09-28,Bus,208951
2025-09-28,LRT,276954
2025-09-28,MRT,198129
2025-09-28,Monorail,42418
2025-09-28,KTM,148219
2025-09-29,Bus,327947
2025-09-29,LRT,480912
2025-09-29,MRT,326406
2025-09-29,Monorail,68481
2025-09-29,KTM,250925
2025-09-30,Bus,327901
2025-09-30,LRT,470201
2025-09-30,MRT,333049
2025-09-30,Monorail,68992
2025-09-30,KTM,248240
2025-10-01,Bus,326486
2025-10-01,LRT,490150
2025-10-01,MRT,330718
2025-10-01,Monorail,68846
2025-10-01,KTM,248324
2025-10-02,Bus,336716
2025-10-02,LRT,482337
2025-10-02,MRT,327920
2025-10-02,Monorail,66166
2025-10-02,KTM,242411
2025-10-03,Bus,343927
2025-10-03,LRT,485737
2025-10-03,MRT,336718
2025-10-03,Monorail,68192
2025-10-03,KTM,252747
2025-10-04,Bus,245544
2025-10-04,LRT,354316
2025-10-04,MRT,230296
2025-10-04,Monorail,50763
2025-10-04,KTM,181755
2025-10-05,Bus,212243
2025-10-05,LRT,301926
2025-10-05,MRT,198668
2025-10-05,Monorail,41391
2025-10-05,KTM,143100
2025-10-06,Bus,339741
2025-10-06,LRT,485914
2025-10-06,MRT,324264
2025-10-06,Monorail,70185
2025-10-06,KTM,258228
2025-10-07,Bus,334109
2025-10-07,LRT,494139
2025-10-07,MRT,323649
2025-10-07,Monorail,68942
2025-10-07,KTM,236633
2025-10-08,Bus,342407
2025-10-08,LRT,484503
2025-10-08,MRT,330398
2025-10-08,Monorail,68464
2025-10-08,KTM,247725
2025-10-09,Bus,336188
2025-10-09,LRT,493451
2025-10-09,MRT,331918
2025-10-09,Monorail,71226
2025-10-09,KTM,255200
2025-10-10,Bus,331571
2025-10-10,LRT,478540
2025-10-10,MRT,338165
2025-10-10,Monorail,65518
2025-10-10,KTM,255567
2025-10-11,Bus,242770
2025-10-11,LRT,339123
2025-10-11,MRT,243887
2025-10-11,Monorail,48305
2025-10-11,KTM,169597
2025-10-12,Bus,202444
2025-10-12,LRT,293514
2025-10-12,MRT,199048
2025-10-12,Monorail,45140
2025-10-12,KTM,153352
2025-10-13,Bus,336513
2025-10-13,LRT,475450
2025-10-13,MRT,312975
2025-10-13,Monorail,72511
2025-10-13,KTM,256218
2025-10-14,Bus,343563
2025-10-14,LRT,513481
2025-10-14,MRT,324297
2025-10-14,Monorail,73414
2025-10-14,KTM,244054
2025-10-15,Bus,340954
2025-10-15,LRT,490094
2025-10-15,MRT,324832
2025-10-15,Monorail,69068
2025-10-15,KTM,247827
2025-10-16,Bus,349900
2025-10-16,LRT,474620
2025-10-16,MRT,326176
2025-10-16,Monorail,69878
2025-10-16,KTM,245671
2025-10-17,Bus,329896
2025-10-17,LRT,492167
2025-10-17,MRT,330476
2025-10-17,Monorail,70594
2025-10-17,KTM,253181
2025-10-18,Bus,253834
2025-10-18,LRT,351681
2025-10-18,MRT,237683
2025-10-18,Monorail,52179
2025-10-18,KTM,170872
2025-10-19,Bus,204495
2025-10-19,LRT,300738
2025-10-19,MRT,216461
2025-10-19,Monorail,43412
2025-10-19,KTM,155884
2025-10-20,Bus,337748
2025-10-20,LRT,478526
2025-10-20,MRT,333659
2025-10-20,Monorail,70858
2025-10-20,KTM,246815
2025-10-21,Bus,339201
2025-10-21,LRT,497584
2025-10-21,MRT,349812
2025-10-21,Monorail,69968
2025-10-21,KTM,247217
2025-10-22,Bus,338238
2025-10-22,LRT,483865
2025-10-22,MRT,336340
2025-10-22,Monorail,70109
2025-10-22,KTM,249522
2025-10-23,Bus,342041
2025-10-23,LRT,505007
2025-10-23,MRT,336351
2025-10-23,Monorail,67321
2025-10-23,KTM,251426
2025-10-24,Bus,345408
2025-10-24,LRT,484520
2025-10-24,MRT,329826
2025-10-24,Monorail,68491
2025-10-24,KTM,245031
2025-10-25,Bus,243859
2025-10-25,LRT,354148
2025-10-25,MRT,229553
2025-10-25,Monorail,48772
2025-10-25,KTM,187744
2025-10-26,Bus,211540
2025-10-26,LRT,316763
2025-10-26,MRT,203634
2025-10-26,Monorail,40572
2025-10-26,KTM,162514
2025-10-27,Bus,342023
2025-10-27,LRT,495760
2025-10-27,MRT,331137
2025-10-27,Monorail,65981
2025-10-27,KTM,245886
2025-10-28,Bus,343509
2025-10-28,LRT,508451
2025-10-28,MRT,330762
2025-10-28,Monorail,68400
2025-10-28,KTM,255089
2025-10-29,Bus,337090
2025-10-29,LRT,479618
2025-10-29,MRT,322143
2025-10-29,Monorail,68736
2025-10-29,KTM,249970
2025-10-30,Bus,340296
2025-10-30,LRT,489775
2025-10-30,MRT,332483
2025-10-30,Monorail,69481
2025-10-30,KTM,255242
2025-10-31,Bus,350019
2025-10-31,LRT,504949
2025-10-31,MRT,326991
2025-10-31,Monorail,70387
2025-10-31,KTM,253892
2025-11-01,Bus,245851
2025-11-01,LRT,338861
2025-11-01,MRT,224437
2025-11-01,Monorail,50659
2025-11-01,KTM,172030
2025-11-02,Bus,192407
2025-11-02,LRT,286956
2025-11-02,MRT,198753
2025-11-02,Monorail,42824
2025-11-02,KTM,145905
2025-11-03,Bus,339276
2025-11-03,LRT,485207
2025-11-03,MRT,335458
2025-11-03,Monorail,68123
2025-11-03,KTM,252853
2025-11-04,Bus,350545
2025-11-04,LRT,505323
2025-11-04,MRT,322328
2025-11-04,Monorail,71647
2025-11-04,KTM,254830
2025-11-05,Bus,349038
2025-11-05,LRT,487401
2025-11-05,MRT,333960
2025-11-05,Monorail,69769
2025-11-05,KTM,260709
2025-11-06,Bus,340348
2025-11-06,LRT,493508
2025-11-06,MRT,336549
2025-11-06,Monorail,69152
2025-11-06,KTM,254650
2025-11-07,Bus,344966
2025-11-07,LRT,494971
2025-11-07,MRT,335634
2025-11-07,Monorail,69666
2025-11-07,KTM,255164
2025-11-08,Bus,249199
2025-11-08,LRT,372586
2025-11-08,MRT,234207
2025-11-08,Monorail,49016
2025-11-08,KTM,179699
2025-11-09,Bus,224694
2025-11-09,LRT,320766
2025-11-09,MRT,197992
2025-11-09,Monorail,42424
2025-11-09,KTM,167530
2025-11-10,Bus,345902
2025-11-10,LRT,498843
2025-11-10,MRT,330168
2025-11-10,Monorail,69032
2025-11-10,KTM,253209
2025-11-11,Bus,356302
2025-11-11,LRT,506230
2025-11-11,MRT,344289
2025-11-11,Monorail,69602
2025-11-11,KTM,244673
2025-11-12,Bus,350459
2025-11-12,LRT,504994
2025-11-12,MRT,343685
2025-11-12,Monorail,71476
2025-11-12,KTM,261508
2025-11-13,Bus,347520
2025-11-13,LRT,496847
2025-11-13,MRT,338328
2025-11-13,Monorail,71027
2025-11-13,KTM,253508
2025-11-14,Bus,337028
2025-11-14,LRT,486392
2025-11-14,MRT,342944
2025-11-14,Monorail,73285
2025-11-14,KTM,258040
2025-11-15,Bus,240784
2025-11-15,LRT,349306
2025-11-15,MRT,256579
2025-11-15,Monorail,52983
2025-11-15,KTM,181930
2025-11-16,Bus,225331
2025-11-16,LRT,309442
2025-11-16,MRT,210633
2025-11-16,Monorail,47428
2025-11-16,KTM,168114
2025-11-17,Bus,338739
2025-11-17,LRT,498723
2025-11-17,MRT,347193
2025-11-17,Monorail,71472
2025-11-17,KTM,255645
2025-11-18,Bus,350957
2025-11-18,LRT,477130
2025-11-18,MRT,334310
2025-11-18,Monorail,71479
2025-11-18,KTM,253667
2025-11-19,Bus,344336
2025-11-19,LRT,494329
2025-11-19,MRT,343108
2025-11-19,Monorail,69509
2025-11-19,KTM,243361
2025-11-20,Bus,346027
2025-11-20,LRT,503208
2025-11-20,MRT,346533
2025-11-20,Monorail,72109
2025-11-20,KTM,248081
2025-11-21,Bus,347763
2025-11-21,LRT,505460
2025-11-21,MRT,325543
2025-11-21,Monorail,69259
2025-11-21,KTM,257664
2025-11-22,Bus,252480
2025-11-22,LRT,379509
2025-11-22,MRT,235248
2025-11-22,Monorail,47950
2025-11-22,KTM,181428
2025-11-23,Bus,213291
2025-11-23,LRT,317430
2025-11-23,MRT,199185
2025-11-23,Monorail,46761
2025-11-23,KTM,152387
2025-11-24,Bus,336689
2025-11-24,LRT,493476
2025-11-24,MRT,322964
2025-11-24,Monorail,68227
2025-11-24,KTM,254572
2025-11-25,Bus,341625
2025-11-25,LRT,480991
2025-11-25,MRT,345166
2025-11-25,Monorail,71561
2025-11-25,KTM,260126
2025-11-26,Bus,348553
2025-11-26,LRT,511696
2025-11-26,MRT,357749
2025-11-26,Monorail,69031
2025-11-26,KTM,256733
2025-11-27,Bus,351365
2025-11-27,LRT,494796
2025-11-27,MRT,337717
2025-11-27,Monorail,72988
2025-11-27,KTM,254487
2025-11-28,Bus,334733
2025-11-28,LRT,520810
2025-11-28,MRT,349551
2025-11-28,Monorail,73298
2025-11-28,KTM,256639
2025-11-29,Bus,262140
2025-11-29,LRT,375711
2025-11-29,MRT,254367
2025-11-29,Monorail,52065
2025-11-29,KTM,178795
2025-11-30,Bus,223573
2025-11-30,LRT,299635
2025-11-30,MRT,206756
2025-11-30,Monorail,46403
2025-11-30,KTM,163916
2025-12-01,Bus,347121
2025-12-01,LRT,510089
2025-12-01,MRT,347687
2025-12-01,Monorail,71174
2025-12-01,KTM,262990
2025-12-02,Bus,353484
2025-12-02,LRT,515697
2025-12-02,MRT,340247
2025-12-02,Monorail,75562
2025-12-02,KTM,258824
2025-12-03,Bus,355536
2025-12-03,LRT,512743
2025-12-03,MRT,347874
2025-12-03,Monorail,72706
2025-12-03,KTM,269773
2025-12-04,Bus,355142
2025-12-04,LRT,486036
2025-12-04,MRT,346764
2025-12-04,Monorail,69541
2025-12-04,KTM,247262
2025-12-05,Bus,354413
2025-12-05,LRT,499098
2025-12-05,MRT,342396
2025-12-05,Monorail,71480
2025-12-05,KTM,251784
2025-12-06,Bus,252419
2025-12-06,LRT,356690
2025-12-06,MRT,250257
2025-12-06,Monorail,51104
2025-12-06,KTM,181332
2025-12-07,Bus,219864
2025-12-07,LRT,319742
2025-12-07,MRT,207122
2025-12-07,Monorail,43804
2025-12-07,KTM,161491
2025-12-08,Bus,349609
2025-12-08,LRT,507797
2025-12-08,MRT,330111
2025-12-08,Monorail,68255
2025-12-08,KTM,269903
2025-12-09,Bus,353620
2025-12-09,LRT,479329
2025-12-09,MRT,352624
2025-12-09,Monorail,72289
2025-12-09,KTM,253219
2025-12-10,Bus,355102
2025-12-10,LRT,497991
2025-12-10,MRT,334730
2025-12-10,Monorail,68881
2025-12-10,KTM,256169
2025-12-11,Bus,357956
2025-12-11,LRT,521726
2025-12-11,MRT,349050
2025-12-11,Monorail,66707
2025-12-11,KTM,251903
2025-12-12,Bus,348272
2025-12-12,LRT,506325
2025-12-12,MRT,354054
2025-12-12,Monorail,71010
2025-12-12,KTM,266655
2025-12-13,Bus,257895
2025-12-13,LRT,371084
2025-12-13,MRT,240005
2025-12-13,Monorail,50172
2025-12-13,KTM,194943
2025-12-14,Bus,224483
2025-12-14,LRT,312702
2025-12-14,MRT,204115
2025-12-14,Monorail,42824
2025-12-14,KTM,149823
2025-12-15,Bus,358940
2025-12-15,LRT,499648
2025-12-15,MRT,360497
2025-12-15,Monorail,65779
2025-12-15,KTM,258116
2025-12-16,Bus,350640
2025-12-16,LRT,508015
2025-12-16,MRT,349090
2025-12-16,Monorail,70221
2025-12-16,KTM,273607
2025-12-17,Bus,344744
2025-12-17,LRT,506108
2025-12-17,MRT,335022
2025-12-17,Monorail,71591
2025-12-17,KTM,264825
2025-12-18,Bus,361762
2025-12-18,LRT,511002
2025-12-18,MRT,356163
2025-12-18,Monorail,70744
2025-12-18,KTM,266734
2025-12-19,Bus,354562
2025-12-19,LRT,523861
2025-12-19,MRT,342272
2025-12-19,Monorail,72787
2025-12-19,KTM,270494
2025-12-20,Bus,251414
2025-12-20,LRT,368594
2025-12-20,MRT,233314
2025-12-20,Monorail,54615
2025-12-20,KTM,185062
2025-12-21,Bus,218385
2025-12-21,LRT,331740
2025-12-21,MRT,215870
2025-12-21,Monorail,45729
2025-12-21,KTM,157872
2025-12-22,Bus,358761
2025-12-22,LRT,513325
2025-12-22,MRT,340209
2025-12-22,Monorail,74186
2025-12-22,KTM,259610
2025-12-23,Bus,345221
2025-12-23,LRT,495773
2025-12-23,MRT,352254
2025-12-23,Monorail,74399
2025-12-23,KTM,258945
2025-12-24,Bus,276593
2025-12-24,LRT,403979
2025-12-24,MRT,262632
2025-12-24,Monorail,54834
2025-12-24,KTM,197038
2025-12-25,Bus,270534
2025-12-25,LRT,400394
2025-12-25,MRT,275211
2025-12-25,Monorail,57092
2025-12-25,KTM,206954
2025-12-26,Bus,278365
2025-12-26,LRT,399332
2025-12-26,MRT,268068
2025-12-26,Monorail,57978
2025-12-26,KTM,206142
2025-12-27,Bus,254988
2025-12-27,LRT,356364
2025-12-27,MRT,229636
2025-12-27,Monorail,51308
2025-12-27,KTM,185125
2025-12-28,Bus,210557
2025-12-28,LRT,337560
2025-12-28,MRT,214472
2025-12-28,Monorail,43405
2025-12-28,KTM,162884
2025-12-29,Bus,351862
2025-12-29,LRT,517944
2025-12-29,MRT,347323
2025-12-29,Monorail,73580
2025-12-29,KTM,266028
2025-12-30,Bus,354490
2025-12-30,LRT,509634
2025-12-30,MRT,357502
2025-12-30,Monorail,69709
2025-12-30,KTM,249912
2025-12-31,Bus,345008
2025-12-31,LRT,504541
2025-12-31,MRT,354559
2025-12-31,Monorail,70528
2025-12-31,KTM,263956
2026-01-01,Bus,362111
2026-01-01,LRT,532603
2026-01-01,MRT,352471
2026-01-01,Monorail,71223
2026-01-01,KTM,263290
2026-01-02,Bus,370768
2026-01-02,LRT,495217
2026-01-02,MRT,341275
2026-01-02,Monorail,73453
2026-01-02,KTM,252871
2026-01-03,Bus,256534
2026-01-03,LRT,393613
2026-01-03,MRT,240870
2026-01-03,Monorail,52718
2026-01-03,KTM,203855
2026-01-04,Bus,220070
2026-01-04,LRT,311994
2026-01-04,MRT,217035
2026-01-04,Monorail,47074
2026-01-04,KTM,156304
2026-01-05,Bus,353630
2026-01-05,LRT,528179
2026-01-05,MRT,347520
2026-01-05,Monorail,70933
2026-01-05,KTM,256174
2026-01-06,Bus,362797
2026-01-06,LRT,512121
2026-01-06,MRT,361886
2026-01-06,Monorail,70880
2026-01-06,KTM,266655
2026-01-07,Bus,366948
2026-01-07,LRT,533279
2026-01-07,MRT,350018
2026-01-07,Monorail,73855
2026-01-07,KTM,265197
2026-01-08,Bus,363827
2026-01-08,LRT,512011
2026-01-08,MRT,341438
2026-01-08,Monorail,71328
2026-01-08,KTM,269741
2026-01-09,Bus,355136
2026-01-09,LRT,517154
2026-01-09,MRT,345214
2026-01-09,Monorail,71760
2026-01-09,KTM,264603
2026-01-10,Bus,254249
2026-01-10,LRT,384260
2026-01-10,MRT,261346
2026-01-10,Monorail,48931
2026-01-10,KTM,185371
2026-01-11,Bus,221570
2026-01-11,LRT,332249
2026-01-11,MRT,218334
2026-01-11,Monorail,45851
2026-01-11,KTM,161496
2026-01-12,Bus,343684
2026-01-12,LRT,531206
2026-01-12,MRT,345298
2026-01-12,Monorail,76096
2026-01-12,KTM,262391
2026-01-13,Bus,358752
2026-01-13,LRT,510631
2026-01-13,MRT,358009
2026-01-13,Monorail,71134
2026-01-13,KTM,267801
2026-01-14,Bus,368820
2026-01-14,LRT,520923
2026-01-14,MRT,340244
2026-01-14,Monorail,75184
2026-01-14,KTM,263586
2026-01-15,Bus,363705
2026-01-15,LRT,532298
2026-01-15,MRT,335278
2026-01-15,Monorail,73126
2026-01-15,KTM,257058
2026-01-16,Bus,367740
2026-01-16,LRT,508471
2026-01-16,MRT,349342
2026-01-16,Monorail,69850
2026-01-16,KTM,258663
2026-01-17,Bus,258481
2026-01-17,LRT,372291
2026-01-17,MRT,257559
2026-01-17,Monorail,51062
2026-01-17,KTM,185250
2026-01-18,Bus,222836
2026-01-18,LRT,311152
2026-01-18,MRT,214986
2026-01-18,Monorail,43638
2026-01-18,KTM,170881
2026-01-19,Bus,363897
2026-01-19,LRT,521990
2026-01-19,MRT,341848
2026-01-19,Monorail,72824
2026-01-19,KTM,267705
2026-01-20,Bus,360040
2026-01-20,LRT,522185
2026-01-20,MRT,361407
2026-01-20,Monorail,74309
2026-01-20,KTM,249969
2026-01-21,Bus,355970
2026-01-21,LRT,507846
2026-01-21,MRT,354834
2026-01-21,Monorail,77145
2026-01-21,KTM,270884
2026-01-22,Bus,368228
2026-01-22,LRT,522867
2026-01-22,MRT,352957
2026-01-22,Monorail,70798
2026-01-22,KTM,260808
2026-01-23,Bus,366680
2026-01-23,LRT,523154
2026-01-23,MRT,359973
2026-01-23,Monorail,72692
2026-01-23,KTM,259746
2026-01-24,Bus,254173
2026-01-24,LRT,380353
2026-01-24,MRT,241793
2026-01-24,Monorail,51306
2026-01-24,KTM,187059
2026-01-25,Bus,232476
2026-01-25,LRT,339991
