date,bus_rkl,bus_rkn,bus_rpn,rail_lrt_ampang,rail_lrt_kj,rail_monorail,rail_mrt_kajang,rail_mrt_pjy,rail_ets,rail_intercity,rail_komuter,rail_komuter_utara,rail_tebrau
2025-04-24,202627,19882,132929,161697,351002,70950,289405,65536,16768,7488,204543,26951,6481
2025-04-25,216010,17340,130556,161183,345708,68988,288233,63582,17656,5862,207771,22008,3219
2025-04-26,147862,16024,88164,110308,251679,53793,184426,41832,14176,4532,143640,19541,334
2025-04-27,134370,15393,83330,103023,221365,45768,177984,39165,9280,4796,127587,17636,4844
2025-04-28,206606,20093,129550,158261,346824,72131,270517,63802,19751,6439,213241,26550,4494
2025-04-29,209676,16879,127648,159817,348771,70555,281178,65484,15982,5028,205064,24962,3806
2025-04-30,206595,20851,132113,169368,348714,72097,282884,61930,18238,7407,202761,29637,4570
2025-05-01,173099,15172,104928,134908,282789,60805,228708,50427,13862,6630,163596,23155,3259
2025-05-02,167098,15454,102038,133316,281745,56262,233990,52923,13795,6886,167393,21074,6943
2025-05-03,122341,12441,81138,95841,211163,39854,170677,36870,8527,4694,126961,15318,2052
2025-05-04,128098,12646,79564,98472,198746,43240,168518,34328,11691,5414,118983,13446,3212
2025-05-05,201682,19082,128101,168627,362311,71641,275061,57265,15136,8282,203771,27181,6212
2025-05-06,205447,18841,126927,163366,348598,70701,280886,66383,14922,7054,194468,24408,6204
2025-05-07,215492,19962,132418,156560,352962,72897,269255,57479,18429,4083,201632,27453,5944
2025-05-08,201571,19176,126419,153674,353926,73742,277316,61328,19274,8507,205296,27983,3888
2025-05-09,205311,18151,122810,162172,340257,72136,291175,63936,15951,5733,194992,26329,4255
2025-05-10,153054,13742,89903,114702,241068,52620,190622,40019,13483,3467,144186,17429,275
2025-05-11,132064,12739,84060,92727,205190,44884,171401,35543,11515,2809,127850,18250,2663
2025-05-12,202824,19483,130964,161387,344214,71529,276009,58552,16709,10285,204257,26407,4500
2025-05-13,189500,17678,127116,158288,353017,68959,295767,66152,18629,7523,205328,26533,5455
2025-05-14,205451,21165,132750,161701,340751,69447,276197,66673,16598,5519,197955,24985,6876
2025-05-15,190238,15733,130512,161248,351867,68788,276524,59770,17510,6000,204888,26661,5410
2025-05-16,210550,19060,126915,156612,323597,71102,272189,63032,15112,6919,199861,26056,5894
2025-05-17,146618,13282,91429,117369,245349,51832,201637,45094,10459,5712,150197,16978,3178
2025-05-18,130918,12425,80344,96487,225344,41398,175560,37451,11988,4663,113043,18339,4489
2025-05-19,197164,20500,124770,157162,343897,71438,272924,57447,17526,5657,201313,28963,4457
2025-05-20,193475,21314,127632,156657,337517,69557,287135,67258,16582,7335,203375,27840,5980
2025-05-21,203406,18628,128633,163817,338983,69145,281514,56925,19342,6079,210220,27603,5524
2025-05-22,201681,20509,121604,157601,316411,69976,285823,61970,19320,8314,203116,28935,4966
2025-05-23,199051,19931,126772,164714,335296,68976,276660,59795,17343,6973,203581,24704,2354
2025-05-24,145670,11648,90648,121997,258166,52394,202764,46719,10089,3938,147838,17319,4667
2025-05-25,140274,14934,82520,95110,208094,43748,171283,40159,10224,5202,132402,15653,3257
2025-05-26,206080,17523,120801,145799,339950,72644,289903,58887,15601,7404,200112,26682,5376
2025-05-27,207165,20217,125844,162967,322127,70153,279497,59331,16837,6242,194340,25783,4848
2025-05-28,205923,20163,125427,156853,328571,70189,278529,57403,15444,7865,193172,24678,5079
2025-05-29,209330,19987,130395,154489,355046,74596,274809,61737,15084,7725,205601,26203,6176
2025-05-30,199992,18856,126822,155611,349449,67740,274218,62999,13635,8495,203045,26039,3778
2025-05-31,133311,15290,97644,112018,235008,53528,201989,42955,12236,5904,143799,20102,3810
2025-06-01,123135,9821,80740,103341,206282,47022,178084,37208,7205,3956,121396,16238,1679
2025-06-02,204663,19395,124994,158185,341857,72092,271727,65739,16186,4560,201939,23210,5177
2025-06-03,194700,18659,127192,162984,330636,69915,277777,63280,17546,7091,201986,26631,4736
2025-06-04,198973,18483,125046,159461,322806,73301,278060,64278,15624,7296,203370,28410,3542
2025-06-05,196008,20081,129211,155876,340044,69851,279233,55273,15125,6900,194439,26066,4518
2025-06-06,208022,21014,121485,155431,346761,69061,263269,62215,16488,2762,190683,27488,3621
2025-06-07,147856,13494,87889,115510,251221,49928,191767,44415,10812,5829,139188,17957,2648
2025-06-08,127281,13178,79704,100874,219659,42508,160675,34556,10518,2996,116650,16954,3197
2025-06-09,202799,19484,130194,161187,326063,68466,276092,58141,15156,7741,192334,24845,4743
2025-06-10,199037,18101,118148,155619,341087,72435,268782,60173,16399,9107,208711,25576,1786
2025-06-11,200214,19013,130561,157423,337796,68719,271711,57331,16063,6465,187296,25572,4876
2025-06-12,192447,18941,125195,159106,339301,70127,266203,58656,16505,7394,202363,26629,3964
2025-06-13,186789,18351,119028,154799,337914,67326,272085,59466,18718,6843,204667,24662,3811
2025-06-14,143933,14557,79899,107651,238347,50531,189400,45056,12150,5601,149127,16438,1623
2025-06-15,124942,12332,72439,93383,181968,41180,176191,35776,10905,4349,125157,16742,2645
2025-06-16,205192,17014,125303,155128,350260,67708,278322,59401,15636,6088,206585,26499,3656
2025-06-17,207069,16913,125063,158959,342185,69753,275632,63045,16770,5560,209032,26002,6079
2025-06-18,206935,19922,127425,161456,324825,71983,271998,56040,16088,8924,197331,27217,1995
2025-06-19,192610,18105,123215,149981,343106,70736,258545,60984,16488,7365,201364,25497,3053
2025-06-20,196054,19719,121184,153181,334191,70825,270452,61355,17314,7890,205834,26206,2958
2025-06-21,145125,15008,88538,110533,239545,49994,191297,44491,11152,5409,138227,18028,3480
2025-06-22,136602,10088,77551,99916,202287,42586,171526,36140,9641,5508,121709,15578,4278
2025-06-23,205802,17188,125617,153181,342837,71240,278168,57614,15749,5546,194895,26245,5022
2025-06-24,203679,21666,121974,153508,329985,68554,275733,64040,15712,6863,200798,29117,2862
2025-06-25,195216,19728,127797,149133,326958,71233,282733,58065,16618,7429,187576,26814,3758
2025-06-26,192348,18594,122397,157277,347797,71971,268544,57378,15882,8487,205954,26507,3242
2025-06-27,201464,17833,121448,154370,335190,67874,268048,60186,18385,10346,200813,26827,5017
2025-06-28,135734,13066,87676,108733,241001,48664,204164,41424,15390,5398,145633,14946,2510
2025-06-29,120724,10151,80833,94889,215135,41978,170131,39867,9365,3279,109389,16371,775
2025-06-30,196078,20439,123776,159668,329906,66517,270284,59365,16727,5110,191687,26982,5112
2025-07-01,205927,18063,122071,150715,332487,68606,286863,63108,17766,5517,206140,25796,6037
2025-07-02,195028,20772,127648,151322,339578,72013,276977,61243,15995,5689,196753,25588,4088
2025-07-03,183373,18585,131815,160329,321900,67391,270920,59115,15000,2813,188039,24226,4489
2025-07-04,199519,17637,124982,155109,338334,71968,266950,62835,18678,5813,198707,24968,2290
2025-07-05,137687,13162,93710,114281,234795,49078,206001,41583,12677,5806,145859,17183,331
2025-07-06,122047,8042,80551,97584,216281,47084,170123,36386,10543,4266,125224,17362,181
2025-07-07,195861,18942,121890,154319,340745,67917,271847,61266,18258,6362,196251,27820,4254
2025-07-08,194698,18857,124016,152856,339275,68920,276654,60474,17329,4518,203259,28454,3896
2025-07-09,200452,20292,119362,157887,319951,67380,278034,58188,16213,8121,192930,24259,5046
2025-07-10,187478,16335,123044,159224,333940,67769,275330,55996,14949,7389,199695,24515,4039
2025-07-11,192966,20758,121492,158783,323572,71674,277708,59755,15591,6676,197318,24376,5637
2025-07-12,144683,14913,87583,105699,240476,50619,198406,41214,13324,1843,140698,16821,4274
2025-07-13,117857,13628,73962,101073,185362,44770,172012,37108,10987,3482,119610,14286,2229
2025-07-14,186546,18953,122434,152208,319481,66364,264818,58644,15973,7266,194277,24678,2940
2025-07-15,199011,20493,125215,150381,345062,70162,284089,57868,18599,6638,196235,26746,1705
2025-07-16,201398,16865,122859,152830,337097,66946,260627,58957,15992,6931,194305,24341,6225
2025-07-17,194814,20030,116687,157083,330051,66188,272258,59409,17527,7593,199872,26981,3014
2025-07-18,184096,17859,120513,155720,324593,69217,259492,61296,16480,6873,192703,27436,2264
2025-07-19,144169,11255,83283,109244,229491,49915,193322,43916,14254,5672,149502,18693,3258
2025-07-20,111530,10117,77088,98612,208201,42676,162642,42120,11037,2987,117943,17562,644
2025-07-21,196274,18953,124641,153685,329299,70020,270243,59811,16215,5000,200412,23295,4450
2025-07-22,189537,17733,123703,150488,346953,70281,271650,57741,15901,7291,200528,24484,3819
2025-07-23,187910,19468,119980,149805,330384,71401,261551,58975,16111,7564,195981,25589,5517
2025-07-24,191759,16278,123516,154575,332479,66171,268475,60778,15143,7339,195365,25624,5397
2025-07-25,193069,15803,120937,152337,318598,71379,279196,61834,14267,6812,190774,27418,5754
2025-07-26,136092,15595,84228,103891,235283,52924,183188,46044,12010,4336,137314,16688,3347
2025-07-27,123439,13017,78497,98241,207088,41673,159755,34199,9257,4393,121860,14845,1482
2025-07-28,191262,17336,125211,150329,327592,65072,274630,62431,15359,7134,194214,25100,2857
2025-07-29,199032,18847,125595,159253,326328,65587,268479,59082,15953,7211,200914,24435,3538
2025-07-30,195053,20324,120085,146134,333810,67343,268883,56849,16134,10134,191710,23634,6944
2025-07-31,189528,19439,126256,151361,344842,72132,275390,58626,16064,5367,191932,24468,3913
2025-08-01,189954,19177,121271,150170,334216,68716,263372,62581,18514,11012,186242,24991,4497
2025-08-02,131025,15238,90788,106009,250325,48220,189918,44001,12528,3094,144238,20420,5130
2025-08-03,122210,10680,74386,92768,212004,41198,161951,33857,12858,4643,124131,14175,2994
2025-08-04,192451,18975,122004,160657,342529,65987,266326,56454,15547,5033,200573,26540,3262
2025-08-05,181188,18893,114263,153494,326336,70234,279089,56356,17189,7055,200777,27211,5256
2025-08-06,191236,18512,121597,149343,329961,68311,255681,57579,15604,7964,199314,24520,3689
2025-08-07,189111,18331,122903,144750,329821,72548,259414,59573,15355,6679,199443,25665,4656
2025-08-08,202701,18994,121088,145135,336723,69642,257959,56537,19001,7945,198112,26126,4954
2025-08-09,130184,13643,94300,107497,246086,50853,203874,41643,10552,4200,144370,18795,2400
2025-08-10,112178,10173,71823,91771,206535,41902,161538,40270,6961,1340,110381,15769,2892
2025-08-11,199824,20026,120361,151411,339330,66183,265489,63316,15124,7467,188319,24204,6416
2025-08-12,201091,17429,119107,142425,325554,66573,255501,63122,13360,6659,187314,26203,3408
2025-08-13,189375,18523,120238,151834,339080,65572,265713,54733,14779,5967,201278,24636,6030
2025-08-14,189904,18401,125749,156629,340151,69984,274219,63380,14896,6057,189788,25228,3453
2025-08-15,196713,19343,127249,159145,336796,67426,269396,59400,16095,7157,190584,25437,6681
2025-08-16,126248,10462,85415,101209,239039,50921,191656,42781,8782,3656,139680,19400,1902
2025-08-17,109447,12955,73099,90719,211393,42495,153699,39229,11555,4600,113290,18484,2100
2025-08-18,191485,17811,117878,148158,321486,67511,264580,60859,13493,8203,195883,24031,6278
2025-08-19,201521,20562,126426,152440,331661,65770,268094,54406,15846,9377,181861,25205,6336
2025-08-20,190458,18083,125725,146434,332482,68610,259266,57525,15574,8489,187064,22889,5343
2025-08-21,193342,18700,121388,158993,316937,67566,271749,58119,17119,6808,194620,27327,2776
2025-08-22,198972,21548,116832,151801,333848,69723,273398,55688,16472,6935,186544,25160,4346
2025-08-23,150338,13100,83031,108580,225243,47519,187849,44968,13116,4201,146426,17611,3049
2025-08-24,116190,13426,75993,100851,199996,43305,170727,40161,9423,3452,120090,15624,1468
2025-08-25,192379,18797,123479,151360,329343,71082,265467,58928,15351,7757,199486,25218,5170
2025-08-26,202473,19338,114300,153113,321936,68388,274981,59683,16530,6162,195116,23957,3179
2025-08-27,183911,18828,120348,148049,329500,69362,281668,58890,17356,7069,192991,26827,2484
2025-08-28,197939,19953,127077,145299,329230,68922,257644,59149,17074,5273,187457,26003,2037
2025-08-29,186560,17716,120624,148553,320735,71484,271803,61678,16389,8420,198077,26204,6535
2025-08-30,138896,12037,92568,118346,241796,49511,201378,37971,11798,4293,141304,16994,2351
2025-08-31,117736,10665,77474,96439,196303,43362,157332,37704,9836,5539,131100,14405,1956
2025-09-01,188713,19036,118746,153833,353217,68354,264035,59483,16659,5682,199344,25094,2872
2025-09-02,188515,18563,121473,148345,330460,66894,263867,57656,18848,5608,192482,26457,6109
2025-09-03,195422,19913,122010,156512,320328,66027,267258,58167,15769,8421,196236,26002,2397
2025-09-04,199343,20772,119098,146598,322000,70834,265471,63994,15600,5781,196917,24076,2634
2025-09-05,193068,17449,119004,145646,342056,66379,266607,56082,15492,4508,200976,26237,3824
2025-09-06,139876,12514,93360,107313,234543,50650,199409,42339,12106,3364,147355,16706,3036
2025-09-07,123243,9603,72430,102980,192358,43164,151648,40888,7105,5261,119642,14645,3528
2025-09-08,188267,21809,126064,160604,339030,70083,260472,56192,15893,7646,187629,25453,3343
2025-09-09,197685,19293,120746,150350,326959,67274,272985,58218,17261,5588,184041,23453,6339
2025-09-10,198083,19544,122154,149347,336989,66721,272031,59455,15358,5763,187963,23760,3350
2025-09-11,207908,16892,124181,145113,339588,68987,259649,60372,16317,7523,190964,27528,2891
2025-09-12,191396,18837,120105,152558,333276,67666,271977,59132,18909,8390,202559,27244,2762
2025-09-13,136744,14302,89947,110282,260689,46720,202856,40476,12010,4668,148239,21572,2016
2025-09-14,124164,11308,68588,97777,188651,46071,165537,37897,6932,4847,125697,16291,1058
2025-09-15,197905,20394,123668,156102,322783,66658,259847,59063,14150,7789,200939,26149,5263
2025-09-16,190389,22190,113494,151259,328045,66253,274211,60879,15712,9516,190156,24946,2898
2025-09-17,191092,17445,121305,154516,351787,67709,280663,61615,14964,5048,185645,24649,4069
2025-09-18,196289,17334,125065,149031,347369,70616,260670,55586,16186,5705,188445,26480,2858
2025-09-19,188700,17542,124242,154398,342519,63940,267719,61882,15647,5923,182716,27212,2662
2025-09-20,136875,15885,83347,107267,230317,51356,200862,42058,13126,5874,133491,19300,4552
2025-09-21,120304,13182,71584,96259,198370,40477,166651,38827,8473,3755,117455,14342,4797
2025-09-22,198731,18617,119632,153668,322424,68663,253981,60530,15761,7027,194884,25750,5959
2025-09-23,189870,18866,122679,152311,322829,66825,270723,63931,16333,6769,194698,24005,2260
2025-09-24,183016,17624,114927,155460,344322,72024,259830,59312,16500,6607,190109,24673,2447
2025-09-25,182598,20106,121972,145167,327899,68380,257586,58290,16237,6749,197086,27613,6916
2025-09-26,186226,18258,123102,147362,329141,66755,254083,58018,12783,7994,190203,23358,3902
2025-09-27,131834,13165,86861,108259,245054,48470,201560,40106,11660,3444,139679,21366,1201
2025-09-28,118921,12548,77482,87957,188997,42418,159338,38791,9740,3894,114070,16422,4093
2025-09-29,186615,18537,122795,150223,330689,68481,269848,56558,17204,4963,199964,24458,4336
2025-09-30,189307,18469,120125,150367,319834,68992,271733,61316,17014,6910,194042,25260,5014
2025-10-01,190932,19023,116531,159282,330868,68846,271336,59382,16531,6409,199721,24394,1269
2025-10-02,192786,20166,123764,154212,328125,66166,272380,55540,16629,8117,189213,24602,3850
2025-10-03,202545,21405,119977,158080,327657,68192,273042,63676,18033,6667,196942,25534,5571
2025-10-04,144238,14540,86766,111913,242403,50763,195562,34734,13223,4206,144288,17813,2225
2025-10-05,121152,12957,78134,92918,209008,41391,161689,36979,10422,3805,110179,14366,4328
2025-10-06,192733,18723,128285,154222,331692,70185,263697,60567,19108,9002,202506,25098,2514
2025-10-07,192907,17986,123216,156830,337309,68942,269421,54228,15365,4557,189110,23461,4140
2025-10-08,197138,19970,125299,158866,325637,68464,269291,61107,14615,5830,197239,23528,6513
2025-10-09,198582,19270,118336,153120,340331,71226,273576,58342,16203,6726,206016,23516,2739
2025-10-10,190362,16954,124255,146551,331989,65518,278758,59407,15715,5820,201422,27950,4660
2025-10-11,140897,13222,88651,103221,235902,48305,197299,46588,8352,5472,132961,18930,3882
2025-10-12,109942,11678,80824,93916,199598,45140,161456,37592,9179,4066,120647,16674,2786
2025-10-13,196649,18291,121573,143625,331825,72511,253781,59194,16692,7028,203067,25473,3958
2025-10-14,199730,21193,122640,161633,351848,73414,264637,59660,16153,6842,191726,26220,3113
2025-10-15,194008,19739,127207,156453,333641,69068,260289,64543,15186,6546,194302,27230,4563
2025-10-16,205642,21043,123215,151124,323496,69878,265045,61131,16295,4944,194189,26083,4160
2025-10-17,190771,19433,119692,149097,343070,70594,272548,57928,16408,6925,199550,27938,2360
2025-10-18,142099,13837,97898,115324,236357,52179,195592,42091,12662,2436,132901,18292,4581
2025-10-19,121160,10454,72881,90635,210103,43412,182128,34333,9209,3241,125294,16702,1438
2025-10-20,195236,19081,123431,149611,328915,70858,274594,59065,17434,7353,193077,26552,2399
2025-10-21,195212,19088,124901,150750,346834,69968,285577,64235,14786,8301,196525,24105,3500
2025-10-22,196492,17085,124661,154622,329243,70109,276520,59820,15583,9868,195396,25575,3100
2025-10-23,200646,18295,123100,156872,348135,67321,279436,56915,18561,6120,200031,22756,3958
2025-10-24,203636,18616,123156,159407,325113,68491,268468,61358,14891,5533,196646,25331,2630
2025-10-25,141166,14348,88345,115619,238529,48772,187116,42437,10831,5531,149709,17966,3707
